learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,question_stem,answer_text,correct_option_key,knowledge_point_id,knowledge_point_name,mapping_candidate_id,mapping_confidence,mapping_method,mapping_review_status,answer_review_status,source_review_status,publish_decision,reviewer_id,reviewer_note
item-668234323e5f3570438f,item-version-a3d1a6c265393de3d57c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,Knowledge is the same as information,False,B,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-e2e857b96ca0e194f58a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d4eacdb60851486a08e2,item-version-dff0e82d715c69f208c9,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,Knowledge is obtained by an:,active learning process,A,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-693c7544a78907891317,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7fef206b071bf1949b0c,item-version-1b9f9bba34f211ee36c0,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,The simplest method of knowledge representation is:,algorithmic,A,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-717bac6db9435f4c997e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e762db18492b2cd43909,item-version-9c6c2fcaf3c963638621,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,Scenarios can represent complex situations that can unfold in time,true,A,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-bf4cabb64c8fdf137f62,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-028d7a0923d4179b4e2e,item-version-4610204221ee67afc155,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,Forward inference starts with initial data and then:,executes a reasoning loop,A,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-86c607f094109844fb47,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-be55f87b50e10f8fd2b9,item-version-d9d967ca6ac8f8c55a12,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,What does GPT stand for?,Generative Pre-trained Transformers,B,kp-ai-lesson-20,Large Language Models,mapping-candidate-4aae6f7718fb34548853,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-36592346587c541dd03c,item-version-a84542ef1f5c36f877e8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,What can GPT be used for?,Both text generation and other tasks,C,kp-ai-lesson-20,Large Language Models,mapping-candidate-713678908d8f4ea36467,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-ccc5f88d88f80f05c9a3,item-version-a0933ecfdb0795bf688f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,GPT is based on transformer architecture,true,A,kp-ai-lesson-20,Large Language Models,mapping-candidate-43426e607fcb04738d94,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-dceea2b2ece449966fcd,item-version-6b9dff4853076b566421,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,What is zero-shot learning?,Getting an answer from pre-trained network,A,kp-ai-lesson-20,Large Language Models,mapping-candidate-451e959a4d6a6fd11527,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-814cb7e0add447ca131e,item-version-b3a940b22a51ef1916be,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,Prompt engineering can be used with,Both,C,kp-ai-lesson-20,Large Language Models,mapping-candidate-5130ea04d61bb81a12a9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-2d633b14e7812f702d7e,item-version-af0c3167e9fd28d42e1f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-20.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cb75ca6e8881df1bd2506166884a7477d3c1199b0adbfc4acdc1ccf9fe07bb1c,Which metric can be used to estimate the quality of a language model?,perplexity,C,kp-ai-lesson-20,Large Language Models,mapping-candidate-0e1c180075c44419e42d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0136548d943b45274386,item-version-d4596b70b981d05aa16f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,Genetic Algorithms are based on which of the following?,both a and b,C,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-f52db5a04055e72b74fa,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-cdc035ece39ed449d629,item-version-5055e2747a4bc0b94189,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,Crossover allows us to combine two solutions together to obtain a new valid solution,true,A,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-fc15dbfde48e11497728,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-340a8f9358c7d24172f4,item-version-037c957ceb502d97850c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,Valid solutions to genetic algorithm can be represented as _____,genes,A,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-7e707f9b90f349b4f8be,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-fd128d60c7ed028d4b8e,item-version-36b66b848f162b7833b4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,Genetic Algorithms can solve which of these tasks,both of a and b,C,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-8c603e45075952de6cc5,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e5e6ba5690d6bfd673ae,item-version-ae95774ff24adf27082e,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,In implementing a genetic algorithm the first step is to randomly select two genes,false,B,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-1543c2d72fe0d021684a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d0744ffa98aa566b11a5,item-version-fe8a443c29e9914626de,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-21.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,4c0e313661aed9d3829e416b9cb937e115a9d0ec57567db2f42ae17a42396ab9,When using Crossover operation the algorithm randomly selects _____ genes,2,C,kp-ai-lesson-21,Genetic Algorithms,mapping-candidate-e75342cdf9dbe092ec73,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-acd1ebe36095d8ae3266,item-version-885a0dfc2885d9aad668,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,"To train RL model, we need",Simulation environment,A,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-b044723b81d8c2c79a3e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-def99477943827ddc025,item-version-ac1a7330178c81a2fc86,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,What is a good example of Reinforcement learning:,Learning to play chess,C,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-450952ec7cb630898dd5,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-89a126218295eedd8af0,item-version-a1e3725bbb6f6af3b023,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,"When creating RL-based chess engine, we need to",let computer play against itself many times,B,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-bf0e0a1c9811e8086aa8,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-fa9252514b9aa6f234a3,item-version-75fbd74200af27eb5813,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,How does RL training algorithm knows how well it did?,Using reward function,C,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-d62cce0508d83f2aba6a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-984464a0c917695fda65,item-version-1eabf9baa46b8fc85432,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,Which problem(s) is RL is applicable to?,Both,C,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-79d1c5b38569c80b58a3,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-6fbd38dd68e97c7c0031,item-version-e3831040b51827187d76,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-22.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,67787e9b7c5a79b70917218302933efbc555cf22ea65dc3885438c0cd315677a,"In Actor-Critic model, critic predicts",Reward function,A,kp-ai-lesson-22,Reinforcement Learning,mapping-candidate-753d060e7ffbc13cd6e6,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-8dc5f3b70beaf412b8b8,item-version-fbfb66e8bdea647ac570,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,"By modeling the behavior of simple agents, we can understand more complex behaviors of a system.",true,A,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-2299defbfb6e4ae84a92,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-892ddc89678edc2913f3,item-version-9d7344e4337a5c9caeb7,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,The principle of metasystem transition is derived from:,both of these,C,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-da496002ab2b7cb01408,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-fc5d3a2bb47ac4357fe8,item-version-9865015ab238953c267c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,Multi-Agent systems emerged in the ____:,1990s,C,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-b68cf82576e935dc0006,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-76a9e6cefa038893ecf2,item-version-5a22532a252089138aab,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,An agent is:,an entity that lives in an environment,B,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-c9a160c82044002af025,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-a65e19a3ae88c36fbf64,item-version-1fe251a945d12a825907,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,Reactive agents usually have:,simple request-response behavior,A,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-f0284a5971b7fd69da46,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-788d1f240c3cf9380118,item-version-50035952a169b538d5e1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-23.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,97dcdcb786f500636cb9077b6337a82afc06c33a9335f7b0ca625f3ae0264417,Multi-agent systems are used in:,both the above,C,kp-ai-lesson-23,Multi-Agent Modeling,mapping-candidate-148c18cb0cb2e132f824,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0636462108bcdb3f5b92,item-version-0e262a15822efee40640,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Why we need to worry about Ethical AI?,Both,C,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-c7c2a8041738f83b9c17,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-2dc5332709d67ad48816,item-version-1fadc9fe275a8ddac9ca,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Which is the example of interpretable AI?,Expert system,A,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-420da98a73ed88850d3b,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-43fdb8fe303ea4174da8,item-version-49cae494df5d0140a4f3,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,It is not ethical to use AI in medicine,false,B,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-ff5943757e472b00ac70,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-04311915d18aff709e31,item-version-7dcbe2037923f8f33d37,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Why an AI model can discriminate?,Because datasets were not properly balanced,B,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-05ceb484dd33a44edbc4,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-1a6319ca50d33cf133e8,item-version-21a1598a38631f9116ba,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Which of the following is not a principle of Responsible AI?,Cleverness,C,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-cc1807dcefb10c978113,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d2b565e9468d9cb54780,item-version-aee07f59ae7be1c351a8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Accountability of an AI system means that,"there should be a human being involved in taking decisions, who can take responsibility",A,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-73b603a9bb3724bbedb6,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-99bea8a64e14b26dce0a,item-version-ebd623e1932977281b61,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-24.json,json-6,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,3beab44ac9832f4b06fe6bbac40d2d6c66884e1e9e2528ede8a8eda252ec2932,Model fairness is related to,Biases,B,kp-ai-lesson-24,Ethical and Responsible AI,mapping-candidate-7f992a363c099370e55d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-fe9de931f757a1fd91ec,item-version-aed5aab0dd414af066f0,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,Early neural networks required,manual weight adjusting,A,kp-ai-lesson-03,Perceptron,mapping-candidate-b27f6847d4814906a60a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0fe7701b06ed31e9da83,item-version-fa14e48dd93c4a4c4605,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,A simple neuron is also called a 'threshold logic unit',true,A,kp-ai-lesson-03,Perceptron,mapping-candidate-910aaa1102b90a01123d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b31900d947e6409f10d6,item-version-38d2f70e319e04d1e9d1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,A perceptron is a ___ type of model,binary classification,C,kp-ai-lesson-03,Perceptron,mapping-candidate-c170db7390d256897e80,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b3c71184df28df15eb30,item-version-d25ccabbdef8beb656f2,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,"To train a perceptron, find a weights vector that results in the smallest ___.",error,B,kp-ai-lesson-03,Perceptron,mapping-candidate-a3c0bd98a721660d4d37,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-646fb9545ddeff07770b,item-version-cd6d43c23b5e4db2752d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,"To minimize the function of weights, you can use gradient descent",true,A,kp-ai-lesson-03,Perceptron,mapping-candidate-b64640cfcb7cbc52366f,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-507467480fb300787540,item-version-d779f5ce6a4b889bbb8c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-3.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d60713e1e20398002464f198801bd39bba61476efff3e206443a038fac553cab,"During gradient descent, each step updates the ___",weights,B,kp-ai-lesson-03,Perceptron,mapping-candidate-3420dfa187138a32e300,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7dd496fbc84de60bd4cb,item-version-09b19afd088ca762861f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,The quality of prediction is measured by Loss function,True,A,kp-ai-lesson-04,Neural Networks,mapping-candidate-b4ffb48fea3250299596,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-26cee7ac640346e49bb1,item-version-5439ab60090235715ccb,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,One layer network is capable of classifying ____,linearly separable classes,B,kp-ai-lesson-04,Neural Networks,mapping-candidate-f04d7439c78fc3ef761f,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-26f75553147a1f135651,item-version-af8b4738f464ed598f90,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,The method of training multi-layered perceptron is called ____,back propagation,A,kp-ai-lesson-04,Neural Networks,mapping-candidate-854b52984535c8c2dcf9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e87b8ef08036b0e4c4d3,item-version-152b0f4f009611c8e7c5,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,We use ____ for regression loss functions,all of the above,C,kp-ai-lesson-04,Neural Networks,mapping-candidate-77995b1450ba7a32b3ab,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-5f74c27ca56dbec045c7,item-version-2bc08fb7220729204c1a,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,All but one is a type of classification loss function,binary loss,B,kp-ai-lesson-04,Neural Networks,mapping-candidate-471a535be7357142e0ba,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-45f327692b723e4decb7,item-version-471087a24992002795cf,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-4.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,c1454c4e661b0c270889248a8437e472d1751387b1af30d9a049eb84dd07fcbf,Cross-entropy loss is a function that can calculate similarity between two arbitrary probability distributions,True,A,kp-ai-lesson-04,Neural Networks,mapping-candidate-7b739326c29036eace5d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-2cdb6f399823581f2110,item-version-7bdae6fae7e4962df06d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,Deep Neural Network training requires a lot of computations,True,A,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-ec2c4053eb909180ea68,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-1e9aa13b860d330a0edc,item-version-fc9a7ab416840a7ba319,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,Overfitting occurs because of ____,Too powerful model,B,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-cc518f4aa5a863e33e25,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-959ea57d4eccbb67e99c,item-version-6a399420d11e6f38a8e7,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,Bias errors are caused by our ____ not being able to capture the relationship between training data correctly.,algorithm,B,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-2891e14b6f86f3969e0f,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-bf93840a01e6c3027060,item-version-c8b598509dec5a662cb4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,"After compiling our model object, we train by calling ____ function",fit,A,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-dd8e7f949582d9a37ca7,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-71c70d414b6758d7b748,item-version-aaa26287c216c67dd5c5,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,Binary cross-entropy is also called log loss,True,A,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-224fd71b606853338cde,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-593e83d3528252097631,item-version-c258aca27117407be3f5,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,TensorFlow is to ____ while PyTorch is to ____,"Google, Facebook",B,kp-ai-lesson-05,Deep Learning Frameworks,mapping-candidate-28d13114269c2cec695c,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-239582beee2564aa94e0,item-version-070de2bab1299452bf93,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,Computer vision aims to allow computers gain understanding of _____,images,A,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-4f43ae105077f9670167,0.99,upstream_quiz_group,pending,pending,pending,hold,,
